"339.99","0.9079189645419162"
"344.01","0.8357526578453678"
"348.0","0.6650975328462234"
"352.0","0.3776672423623779"
"355.99","0.38902950987597695"
"359.99","0.35896653554857405"
"364.0","0.40932809104254186"
"367.99","0.48748090868426885"
"372.0","0.4776844452458605"
"375.98","7.105427357601002e-15"
"380.0","0.0"
"384.03","0.031487411618690064"
"388.0","4.440892098500626e-16"
"392.03","0.0"
"396.0","0.0"
"400.02","-0.03991669546906618"
"403.98","0.0"
"407.98","0.0"
"411.99","0.0"
"415.99","0.0"
"419.99","0.0"
"424.01","0.0"
"428.02","0.010788754928308997"
"431.99","0.0"
"436.01","0.009658653326766187"
"439.98","0.009142144246463042"
"443.99","0.0"
"448.0","0.008003632959579177"
"452.0","0.014690371366776867"
"456.0","0.006691711677254575"
"459.99","0.012532609360063063"
"463.99","2.220446049250313e-16"
"467.99","0.005259359846278344"
"472.0","-0.005051402687919815"
"476.01","0.004871591286338406"
"480.03","-1.1102230246251565e-16"
"483.98","0.0"
"487.99","0.013140080333015058"
"492.0","0.0042411563493249815"
"495.99","0.004115876545125881"
"499.98","0.008000384178099007"
"504.02","0.007789606272217423"
"508.01","0.0038043799500598885"
"512.0","0.0074424882885822385"
"516.0","0.01094492201909375"
"520.0","0.007174977993668341"
"524.0","0.0035396301674877617"
"528.01","0.0035182691195143564"
"532.01","0.0034963714333267446"
"536.01","0.010263064464096971"
"540.0","0.0066473886424729955"
"543.98","0.0"
"548.02","0.0"
"551.99","0.04389504433584612"
"556.03","0.04266742670348911"
"560.01","0.04478836117988838"
"564.0","0.046881852298879534"
"568.0","0.048831465053506745"
"571.99","0.04486282928005747"
"575.99","0.0437856993019444"
"579.98","0.04825158008664243"
"584.02","0.05018194780082014"
"587.99","0.05226727533655534"
"592.02","0.05227738678165542"
"595.98","0.057317613205957185"
"600.01","0.08616173473319222"
"603.98","0.26066087894212586"
"608.01","1.2109020057779674"
"611.99","4.604979807055884"
"615.98","12.684143562084046"
"620.02","25.83724262362466"
"624.0","41.00763543924222"
"627.98","55.045013737264526"
"632.0","66.2968102473942"
"636.02","74.30683644376654"
"639.98","79.64156044463346"
"643.99","83.19504756475686"
"648.0","85.44721955218938"
"652.02","86.90678494927607"
"655.99","87.84381031068544"
"660.02","88.47019134051743"
"664.0","88.86945562155262"
"668.03","89.17756057748585"
"671.99","89.36859184149363"
"676.01","89.49685291310928"
"680.01","89.5886174640433"
"684.02","89.65060984986638"
"688.02","89.67340914659573"
"692.02","89.70226304798535"
"696.02","89.72901142299851"
"699.98","89.6994725588544"
"704.0","89.72261529758583"
"708.02","89.69167653870393"
"711.98","89.67613474501157"
"715.99","89.62725909356061"
"720.0","89.63089579348024"
"723.99","89.59839188206934"
"727.98","89.5621622958928"
"732.03","89.53436341078661"
"736.02","89.48502490592637"
"740.01","89.48"
"744.01","89.45640554609297"
"748.01","89.40198597345768"
"752.02","89.37159177571081"
"756.02","89.32915484755223"
"760.02","89.28038999714812"
"764.02","89.23377691614024"
"768.0","89.21161427972675"
"771.98","89.15931996655296"
"776.01","89.11939313693313"
"779.99","89.07908309910928"
"784.02","89.0550467779617"
"788.0","88.98567117519771"
"791.99","88.95843616720357"
"795.99","88.91418891570765"
"799.98","88.88523127822708"
"804.02","88.85164014430806"
"808.01","88.79211051077249"
"811.98","88.77729573523885"
"816.0","88.74651254441035"
"820.02","88.70999765028407"
"823.98","88.67942060526272"
"828.0","88.6447922404905"
"832.02","88.61086769998292"
"836.0","88.58214330506031"
"840.03","88.5561361483186"
"844.01","88.53770491999259"
"847.98","88.49119865755502"
"852.01","88.46413964815312"
"856.03","88.41748050709501"
"859.98","88.39827560943526"
"863.98","88.38294584857486"
"867.98","88.3530285304439"
"871.99","88.31516766585165"
"875.99","88.30077065103067"
"880.01","88.2682432874109"
"884.03","88.23551139860714"
"887.99","88.20264903025577"
"892.01","88.18664589163868"
"896.02","88.15610731618946"
"900.02","88.13556365750107"
"904.01","88.11555798879307"
"908.0","88.08055554801268"
"911.99","88.06797895932105"
"916.03","88.04044218313716"
"920.02","88.02512779876011"
"924.02","87.99216059273483"
"928.02","87.97729834852048"
"932.02","87.96596341415137"
"936.03","87.94772660909597"
"940.02","87.93633261939905"
"944.01","87.896130070107"
"947.99","87.87697935887562"
"952.01","87.86227221957968"
"955.98","87.84556232365577"
"960.01","87.82924688216124"
"963.98","87.81070353433205"
"968.02","87.80731388036519"
"972.0","87.80108537980513"
"975.99","87.78816633061717"
"979.98","87.7667404239484"
"984.01","87.7546225214353"
"987.98","87.74201798441638"
"992.02","87.73524288115672"
"996.04","87.72272075552549"
"1000.06","87.72757839573228"
"1003.97","87.71579644899641"
"1007.99","87.69233554844841"
"1012.0","87.70103992601473"
"1016.02","87.7022051421351"
"1020.02","87.69661254384945"
"1024.02","87.68196463742022"
"1028.01","87.67414509736024"
"1032.0","87.67440383676836"
"1035.98","87.66625996542918"
"1039.95","87.65402967415545"
"1044.03","87.66508712820492"
"1048.0","87.66"
"1051.96","87.64716279341003"
"1056.04","87.66919274364496"
"1060.02","87.66145501957791"
"1063.99","87.65519196910537"
"1067.97","87.6492223647152"
"1071.96","87.65498584415157"
"1075.96","87.65467717299775"
"1079.96","87.64839963799443"
"1083.96","87.64900087098107"
"1087.98","87.65358694384308"
"1091.99","87.65566236628358"
"1096.0","87.64255623414923"
"1100.01","87.6668019637166"
"1104.02","87.65143098759881"
"1108.02","87.66919462256246"
"1112.02","87.68044937987143"
"1116.0","87.66532595716421"
"1119.99","87.67061258386822"
"1123.96","87.68653259792143"
"1128.04","87.68260994738773"
"1132.0","87.68354355108325"
"1135.96","87.69076591634816"
"1140.03","87.70772797052658"
"1143.99","87.70314046171994"
"1147.95","87.71958453717346"
"1152.02","87.7119943961508"
"1155.99","87.71439338831387"
"1159.96","87.71281804597318"
"1164.06","87.72766124753633"
"1168.04","87.73130192301903"
"1172.04","87.73073851619884"
"1176.04","87.75613296431071"
"1180.04","87.75984958455713"
"1184.04","87.76499335892765"
"1188.04","87.77064320101465"
"1192.04","87.78926824070165"
"1196.04","87.79069774661275"
"1200.03","87.80601946386388"
